DateKey,Sales Date,Month,Day,Year,MonthName,DayofWeek,WeekendorWeekday,WeeKNumber,Quarter,YearMonth,YearQuarter,YearWeekNumber,YearWeekdayOrWeekend,YearDayOfWeek
06292015,6/29/2015,6,29,2015,June,Monday,Weekday,27,Quarter 2,2015-June,2015-Quarter 2,2015-27,2015-Weekday,2015-Monday
06302015,6/30/2015,6,30,2015,June,Tuesday,Weekday,27,Quarter 2,2015-June,2015-Quarter 2,2015-27,2015-Weekday,2015-Tuesday
07012015,7/1/2015,7,1,2015,July,Wednesday,Weekday,27,Quarter 3,2015-July,2015-Quarter 3,2015-27,2015-Weekday,2015-Wednesday
07022015,7/2/2015,7,2,2015,July,Thursday,Weekday,27,Quarter 3,2015-July,2015-Quarter 3,2015-27,2015-Weekday,2015-Thursday
07032015,7/3/2015,7,3,2015,July,Friday,Weekday,27,Quarter 3,2015-July,2015-Quarter 3,2015-27,2015-Weekday,2015-Friday
07042015,7/4/2015,7,4,2015,July,Saturday,Weekend,27,Quarter 3,2015-July,2015-Quarter 3,2015-27,2015-Weekend,2015-Saturday
07052015,7/5/2015,7,5,2015,July,Sunday,Weekend,28,Quarter 3,2015-July,2015-Quarter 3,2015-28,2015-Weekend,2015-Sunday
07062015,7/6/2015,7,6,2015,July,Monday,Weekday,28,Quarter 3,2015-July,2015-Quarter 3,2015-28,2015-Weekday,2015-Monday
07072015,7/7/2015,7,7,2015,July,Tuesday,Weekday,28,Quarter 3,2015-July,2015-Quarter 3,2015-28,2015-Weekday,2015-Tuesday
07082015,7/8/2015,7,8,2015,July,Wednesday,Weekday,28,Quarter 3,2015-July,2015-Quarter 3,2015-28,2015-Weekday,2015-Wednesday
07092015,7/9/2015,7,9,2015,July,Thursday,Weekday,28,Quarter 3,2015-July,2015-Quarter 3,2015-28,2015-Weekday,2015-Thursday
07102015,7/10/2015,7,10,2015,July,Friday,Weekday,28,Quarter 3,2015-July,2015-Quarter 3,2015-28,2015-Weekday,2015-Friday
07112015,7/11/2015,7,11,2015,July,Saturday,Weekend,28,Quarter 3,2015-July,2015-Quarter 3,2015-28,2015-Weekend,2015-Saturday
07122015,7/12/2015,7,12,2015,July,Sunday,Weekend,29,Quarter 3,2015-July,2015-Quarter 3,2015-29,2015-Weekend,2015-Sunday
07132015,7/13/2015,7,13,2015,July,Monday,Weekday,29,Quarter 3,2015-July,2015-Quarter 3,2015-29,2015-Weekday,2015-Monday
07142015,7/14/2015,7,14,2015,July,Tuesday,Weekday,29,Quarter 3,2015-July,2015-Quarter 3,2015-29,2015-Weekday,2015-Tuesday
07152015,7/15/2015,7,15,2015,July,Wednesday,Weekday,29,Quarter 3,2015-July,2015-Quarter 3,2015-29,2015-Weekday,2015-Wednesday
07162015,7/16/2015,7,16,2015,July,Thursday,Weekday,29,Quarter 3,2015-July,2015-Quarter 3,2015-29,2015-Weekday,2015-Thursday
07172015,7/17/2015,7,17,2015,July,Friday,Weekday,29,Quarter 3,2015-July,2015-Quarter 3,2015-29,2015-Weekday,2015-Friday
07182015,7/18/2015,7,18,2015,July,Saturday,Weekend,29,Quarter 3,2015-July,2015-Quarter 3,2015-29,2015-Weekend,2015-Saturday
07192015,7/19/2015,7,19,2015,July,Sunday,Weekend,30,Quarter 3,2015-July,2015-Quarter 3,2015-30,2015-Weekend,2015-Sunday
07202015,7/20/2015,7,20,2015,July,Monday,Weekday,30,Quarter 3,2015-July,2015-Quarter 3,2015-30,2015-Weekday,2015-Monday
07212015,7/21/2015,7,21,2015,July,Tuesday,Weekday,30,Quarter 3,2015-July,2015-Quarter 3,2015-30,2015-Weekday,2015-Tuesday
07222015,7/22/2015,7,22,2015,July,Wednesday,Weekday,30,Quarter 3,2015-July,2015-Quarter 3,2015-30,2015-Weekday,2015-Wednesday
07232015,7/23/2015,7,23,2015,July,Thursday,Weekday,30,Quarter 3,2015-July,2015-Quarter 3,2015-30,2015-Weekday,2015-Thursday
07242015,7/24/2015,7,24,2015,July,Friday,Weekday,30,Quarter 3,2015-July,2015-Quarter 3,2015-30,2015-Weekday,2015-Friday
07252015,7/25/2015,7,25,2015,July,Saturday,Weekend,30,Quarter 3,2015-July,2015-Quarter 3,2015-30,2015-Weekend,2015-Saturday
07262015,7/26/2015,7,26,2015,July,Sunday,Weekend,31,Quarter 3,2015-July,2015-Quarter 3,2015-31,2015-Weekend,2015-Sunday
07272015,7/27/2015,7,27,2015,July,Monday,Weekday,31,Quarter 3,2015-July,2015-Quarter 3,2015-31,2015-Weekday,2015-Monday
07282015,7/28/2015,7,28,2015,July,Tuesday,Weekday,31,Quarter 3,2015-July,2015-Quarter 3,2015-31,2015-Weekday,2015-Tuesday
07292015,7/29/2015,7,29,2015,July,Wednesday,Weekday,31,Quarter 3,2015-July,2015-Quarter 3,2015-31,2015-Weekday,2015-Wednesday
07302015,7/30/2015,7,30,2015,July,Thursday,Weekday,31,Quarter 3,2015-July,2015-Quarter 3,2015-31,2015-Weekday,2015-Thursday
07312015,7/31/2015,7,31,2015,July,Friday,Weekday,31,Quarter 3,2015-July,2015-Quarter 3,2015-31,2015-Weekday,2015-Friday
08012015,8/1/2015,8,1,2015,August,Saturday,Weekend,31,Quarter 3,2015-August,2015-Quarter 3,2015-31,2015-Weekend,2015-Saturday
08022015,8/2/2015,8,2,2015,August,Sunday,Weekend,32,Quarter 3,2015-August,2015-Quarter 3,2015-32,2015-Weekend,2015-Sunday
08032015,8/3/2015,8,3,2015,August,Monday,Weekday,32,Quarter 3,2015-August,2015-Quarter 3,2015-32,2015-Weekday,2015-Monday
08042015,8/4/2015,8,4,2015,August,Tuesday,Weekday,32,Quarter 3,2015-August,2015-Quarter 3,2015-32,2015-Weekday,2015-Tuesday
08052015,8/5/2015,8,5,2015,August,Wednesday,Weekday,32,Quarter 3,2015-August,2015-Quarter 3,2015-32,2015-Weekday,2015-Wednesday
08062015,8/6/2015,8,6,2015,August,Thursday,Weekday,32,Quarter 3,2015-August,2015-Quarter 3,2015-32,2015-Weekday,2015-Thursday
08072015,8/7/2015,8,7,2015,August,Friday,Weekday,32,Quarter 3,2015-August,2015-Quarter 3,2015-32,2015-Weekday,2015-Friday
08082015,8/8/2015,8,8,2015,August,Saturday,Weekend,32,Quarter 3,2015-August,2015-Quarter 3,2015-32,2015-Weekend,2015-Saturday
08092015,8/9/2015,8,9,2015,August,Sunday,Weekend,33,Quarter 3,2015-August,2015-Quarter 3,2015-33,2015-Weekend,2015-Sunday
08102015,8/10/2015,8,10,2015,August,Monday,Weekday,33,Quarter 3,2015-August,2015-Quarter 3,2015-33,2015-Weekday,2015-Monday
08112015,8/11/2015,8,11,2015,August,Tuesday,Weekday,33,Quarter 3,2015-August,2015-Quarter 3,2015-33,2015-Weekday,2015-Tuesday
08122015,8/12/2015,8,12,2015,August,Wednesday,Weekday,33,Quarter 3,2015-August,2015-Quarter 3,2015-33,2015-Weekday,2015-Wednesday
08132015,8/13/2015,8,13,2015,August,Thursday,Weekday,33,Quarter 3,2015-August,2015-Quarter 3,2015-33,2015-Weekday,2015-Thursday
08142015,8/14/2015,8,14,2015,August,Friday,Weekday,33,Quarter 3,2015-August,2015-Quarter 3,2015-33,2015-Weekday,2015-Friday
08152015,8/15/2015,8,15,2015,August,Saturday,Weekend,33,Quarter 3,2015-August,2015-Quarter 3,2015-33,2015-Weekend,2015-Saturday
08162015,8/16/2015,8,16,2015,August,Sunday,Weekend,34,Quarter 3,2015-August,2015-Quarter 3,2015-34,2015-Weekend,2015-Sunday
08172015,8/17/2015,8,17,2015,August,Monday,Weekday,34,Quarter 3,2015-August,2015-Quarter 3,2015-34,2015-Weekday,2015-Monday
08182015,8/18/2015,8,18,2015,August,Tuesday,Weekday,34,Quarter 3,2015-August,2015-Quarter 3,2015-34,2015-Weekday,2015-Tuesday
08192015,8/19/2015,8,19,2015,August,Wednesday,Weekday,34,Quarter 3,2015-August,2015-Quarter 3,2015-34,2015-Weekday,2015-Wednesday
08202015,8/20/2015,8,20,2015,August,Thursday,Weekday,34,Quarter 3,2015-August,2015-Quarter 3,2015-34,2015-Weekday,2015-Thursday
08212015,8/21/2015,8,21,2015,August,Friday,Weekday,34,Quarter 3,2015-August,2015-Quarter 3,2015-34,2015-Weekday,2015-Friday
08222015,8/22/2015,8,22,2015,August,Saturday,Weekend,34,Quarter 3,2015-August,2015-Quarter 3,2015-34,2015-Weekend,2015-Saturday
08232015,8/23/2015,8,23,2015,August,Sunday,Weekend,35,Quarter 3,2015-August,2015-Quarter 3,2015-35,2015-Weekend,2015-Sunday
08242015,8/24/2015,8,24,2015,August,Monday,Weekday,35,Quarter 3,2015-August,2015-Quarter 3,2015-35,2015-Weekday,2015-Monday
08252015,8/25/2015,8,25,2015,August,Tuesday,Weekday,35,Quarter 3,2015-August,2015-Quarter 3,2015-35,2015-Weekday,2015-Tuesday
08262015,8/26/2015,8,26,2015,August,Wednesday,Weekday,35,Quarter 3,2015-August,2015-Quarter 3,2015-35,2015-Weekday,2015-Wednesday
08272015,8/27/2015,8,27,2015,August,Thursday,Weekday,35,Quarter 3,2015-August,2015-Quarter 3,2015-35,2015-Weekday,2015-Thursday
08282015,8/28/2015,8,28,2015,August,Friday,Weekday,35,Quarter 3,2015-August,2015-Quarter 3,2015-35,2015-Weekday,2015-Friday
08292015,8/29/2015,8,29,2015,August,Saturday,Weekend,35,Quarter 3,2015-August,2015-Quarter 3,2015-35,2015-Weekend,2015-Saturday
08302015,8/30/2015,8,30,2015,August,Sunday,Weekend,36,Quarter 3,2015-August,2015-Quarter 3,2015-36,2015-Weekend,2015-Sunday
08312015,8/31/2015,8,31,2015,August,Monday,Weekday,36,Quarter 3,2015-August,2015-Quarter 3,2015-36,2015-Weekday,2015-Monday
09012015,9/1/2015,9,1,2015,September,Tuesday,Weekday,36,Quarter 3,2015-September,2015-Quarter 3,2015-36,2015-Weekday,2015-Tuesday
09022015,9/2/2015,9,2,2015,September,Wednesday,Weekday,36,Quarter 3,2015-September,2015-Quarter 3,2015-36,2015-Weekday,2015-Wednesday
09032015,9/3/2015,9,3,2015,September,Thursday,Weekday,36,Quarter 3,2015-September,2015-Quarter 3,2015-36,2015-Weekday,2015-Thursday
09042015,9/4/2015,9,4,2015,September,Friday,Weekday,36,Quarter 3,2015-September,2015-Quarter 3,2015-36,2015-Weekday,2015-Friday
09052015,9/5/2015,9,5,2015,September,Saturday,Weekend,36,Quarter 3,2015-September,2015-Quarter 3,2015-36,2015-Weekend,2015-Saturday
09062015,9/6/2015,9,6,2015,September,Sunday,Weekend,37,Quarter 3,2015-September,2015-Quarter 3,2015-37,2015-Weekend,2015-Sunday
09072015,9/7/2015,9,7,2015,September,Monday,Weekday,37,Quarter 3,2015-September,2015-Quarter 3,2015-37,2015-Weekday,2015-Monday
09082015,9/8/2015,9,8,2015,September,Tuesday,Weekday,37,Quarter 3,2015-September,2015-Quarter 3,2015-37,2015-Weekday,2015-Tuesday
09092015,9/9/2015,9,9,2015,September,Wednesday,Weekday,37,Quarter 3,2015-September,2015-Quarter 3,2015-37,2015-Weekday,2015-Wednesday
09102015,9/10/2015,9,10,2015,September,Thursday,Weekday,37,Quarter 3,2015-September,2015-Quarter 3,2015-37,2015-Weekday,2015-Thursday
09112015,9/11/2015,9,11,2015,September,Friday,Weekday,37,Quarter 3,2015-September,2015-Quarter 3,2015-37,2015-Weekday,2015-Friday
09122015,9/12/2015,9,12,2015,September,Saturday,Weekend,37,Quarter 3,2015-September,2015-Quarter 3,2015-37,2015-Weekend,2015-Saturday
09132015,9/13/2015,9,13,2015,September,Sunday,Weekend,38,Quarter 3,2015-September,2015-Quarter 3,2015-38,2015-Weekend,2015-Sunday
09142015,9/14/2015,9,14,2015,September,Monday,Weekday,38,Quarter 3,2015-September,2015-Quarter 3,2015-38,2015-Weekday,2015-Monday
09152015,9/15/2015,9,15,2015,September,Tuesday,Weekday,38,Quarter 3,2015-September,2015-Quarter 3,2015-38,2015-Weekday,2015-Tuesday
09162015,9/16/2015,9,16,2015,September,Wednesday,Weekday,38,Quarter 3,2015-September,2015-Quarter 3,2015-38,2015-Weekday,2015-Wednesday
09172015,9/17/2015,9,17,2015,September,Thursday,Weekday,38,Quarter 3,2015-September,2015-Quarter 3,2015-38,2015-Weekday,2015-Thursday
09182015,9/18/2015,9,18,2015,September,Friday,Weekday,38,Quarter 3,2015-September,2015-Quarter 3,2015-38,2015-Weekday,2015-Friday
09192015,9/19/2015,9,19,2015,September,Saturday,Weekend,38,Quarter 3,2015-September,2015-Quarter 3,2015-38,2015-Weekend,2015-Saturday
09202015,9/20/2015,9,20,2015,September,Sunday,Weekend,39,Quarter 3,2015-September,2015-Quarter 3,2015-39,2015-Weekend,2015-Sunday
09212015,9/21/2015,9,21,2015,September,Monday,Weekday,39,Quarter 3,2015-September,2015-Quarter 3,2015-39,2015-Weekday,2015-Monday
09222015,9/22/2015,9,22,2015,September,Tuesday,Weekday,39,Quarter 3,2015-September,2015-Quarter 3,2015-39,2015-Weekday,2015-Tuesday
09232015,9/23/2015,9,23,2015,September,Wednesday,Weekday,39,Quarter 3,2015-September,2015-Quarter 3,2015-39,2015-Weekday,2015-Wednesday
09242015,9/24/2015,9,24,2015,September,Thursday,Weekday,39,Quarter 3,2015-September,2015-Quarter 3,2015-39,2015-Weekday,2015-Thursday
09252015,9/25/2015,9,25,2015,September,Friday,Weekday,39,Quarter 3,2015-September,2015-Quarter 3,2015-39,2015-Weekday,2015-Friday
09262015,9/26/2015,9,26,2015,September,Saturday,Weekend,39,Quarter 3,2015-September,2015-Quarter 3,2015-39,2015-Weekend,2015-Saturday
09272015,9/27/2015,9,27,2015,September,Sunday,Weekend,40,Quarter 3,2015-September,2015-Quarter 3,2015-40,2015-Weekend,2015-Sunday
09282015,9/28/2015,9,28,2015,September,Monday,Weekday,40,Quarter 3,2015-September,2015-Quarter 3,2015-40,2015-Weekday,2015-Monday
09292015,9/29/2015,9,29,2015,September,Tuesday,Weekday,40,Quarter 3,2015-September,2015-Quarter 3,2015-40,2015-Weekday,2015-Tuesday
09302015,9/30/2015,9,30,2015,September,Wednesday,Weekday,40,Quarter 3,2015-September,2015-Quarter 3,2015-40,2015-Weekday,2015-Wednesday
10012015,10/1/2015,10,1,2015,October,Thursday,Weekday,40,Quarter 4,2015-October,2015-Quarter 4,2015-40,2015-Weekday,2015-Thursday
10022015,10/2/2015,10,2,2015,October,Friday,Weekday,40,Quarter 4,2015-October,2015-Quarter 4,2015-40,2015-Weekday,2015-Friday
10032015,10/3/2015,10,3,2015,October,Saturday,Weekend,40,Quarter 4,2015-October,2015-Quarter 4,2015-40,2015-Weekend,2015-Saturday
10042015,10/4/2015,10,4,2015,October,Sunday,Weekend,41,Quarter 4,2015-October,2015-Quarter 4,2015-41,2015-Weekend,2015-Sunday
10052015,10/5/2015,10,5,2015,October,Monday,Weekday,41,Quarter 4,2015-October,2015-Quarter 4,2015-41,2015-Weekday,2015-Monday
10062015,10/6/2015,10,6,2015,October,Tuesday,Weekday,41,Quarter 4,2015-October,2015-Quarter 4,2015-41,2015-Weekday,2015-Tuesday
10072015,10/7/2015,10,7,2015,October,Wednesday,Weekday,41,Quarter 4,2015-October,2015-Quarter 4,2015-41,2015-Weekday,2015-Wednesday
10082015,10/8/2015,10,8,2015,October,Thursday,Weekday,41,Quarter 4,2015-October,2015-Quarter 4,2015-41,2015-Weekday,2015-Thursday
10092015,10/9/2015,10,9,2015,October,Friday,Weekday,41,Quarter 4,2015-October,2015-Quarter 4,2015-41,2015-Weekday,2015-Friday
10102015,10/10/2015,10,10,2015,October,Saturday,Weekend,41,Quarter 4,2015-October,2015-Quarter 4,2015-41,2015-Weekend,2015-Saturday
10112015,10/11/2015,10,11,2015,October,Sunday,Weekend,42,Quarter 4,2015-October,2015-Quarter 4,2015-42,2015-Weekend,2015-Sunday
10122015,10/12/2015,10,12,2015,October,Monday,Weekday,42,Quarter 4,2015-October,2015-Quarter 4,2015-42,2015-Weekday,2015-Monday
10132015,10/13/2015,10,13,2015,October,Tuesday,Weekday,42,Quarter 4,2015-October,2015-Quarter 4,2015-42,2015-Weekday,2015-Tuesday
10142015,10/14/2015,10,14,2015,October,Wednesday,Weekday,42,Quarter 4,2015-October,2015-Quarter 4,2015-42,2015-Weekday,2015-Wednesday
10152015,10/15/2015,10,15,2015,October,Thursday,Weekday,42,Quarter 4,2015-October,2015-Quarter 4,2015-42,2015-Weekday,2015-Thursday
10162015,10/16/2015,10,16,2015,October,Friday,Weekday,42,Quarter 4,2015-October,2015-Quarter 4,2015-42,2015-Weekday,2015-Friday
10172015,10/17/2015,10,17,2015,October,Saturday,Weekend,42,Quarter 4,2015-October,2015-Quarter 4,2015-42,2015-Weekend,2015-Saturday
10182015,10/18/2015,10,18,2015,October,Sunday,Weekend,43,Quarter 4,2015-October,2015-Quarter 4,2015-43,2015-Weekend,2015-Sunday
10192015,10/19/2015,10,19,2015,October,Monday,Weekday,43,Quarter 4,2015-October,2015-Quarter 4,2015-43,2015-Weekday,2015-Monday
10202015,10/20/2015,10,20,2015,October,Tuesday,Weekday,43,Quarter 4,2015-October,2015-Quarter 4,2015-43,2015-Weekday,2015-Tuesday
10212015,10/21/2015,10,21,2015,October,Wednesday,Weekday,43,Quarter 4,2015-October,2015-Quarter 4,2015-43,2015-Weekday,2015-Wednesday
10222015,10/22/2015,10,22,2015,October,Thursday,Weekday,43,Quarter 4,2015-October,2015-Quarter 4,2015-43,2015-Weekday,2015-Thursday
10232015,10/23/2015,10,23,2015,October,Friday,Weekday,43,Quarter 4,2015-October,2015-Quarter 4,2015-43,2015-Weekday,2015-Friday
10242015,10/24/2015,10,24,2015,October,Saturday,Weekend,43,Quarter 4,2015-October,2015-Quarter 4,2015-43,2015-Weekend,2015-Saturday
10252015,10/25/2015,10,25,2015,October,Sunday,Weekend,44,Quarter 4,2015-October,2015-Quarter 4,2015-44,2015-Weekend,2015-Sunday
10262015,10/26/2015,10,26,2015,October,Monday,Weekday,44,Quarter 4,2015-October,2015-Quarter 4,2015-44,2015-Weekday,2015-Monday
10272015,10/27/2015,10,27,2015,October,Tuesday,Weekday,44,Quarter 4,2015-October,2015-Quarter 4,2015-44,2015-Weekday,2015-Tuesday
10282015,10/28/2015,10,28,2015,October,Wednesday,Weekday,44,Quarter 4,2015-October,2015-Quarter 4,2015-44,2015-Weekday,2015-Wednesday
10292015,10/29/2015,10,29,2015,October,Thursday,Weekday,44,Quarter 4,2015-October,2015-Quarter 4,2015-44,2015-Weekday,2015-Thursday
10302015,10/30/2015,10,30,2015,October,Friday,Weekday,44,Quarter 4,2015-October,2015-Quarter 4,2015-44,2015-Weekday,2015-Friday
10312015,10/31/2015,10,31,2015,October,Saturday,Weekend,44,Quarter 4,2015-October,2015-Quarter 4,2015-44,2015-Weekend,2015-Saturday
11012015,11/1/2015,11,1,2015,November,Sunday,Weekend,45,Quarter 4,2015-November,2015-Quarter 4,2015-45,2015-Weekend,2015-Sunday
11022015,11/2/2015,11,2,2015,November,Monday,Weekday,45,Quarter 4,2015-November,2015-Quarter 4,2015-45,2015-Weekday,2015-Monday
11032015,11/3/2015,11,3,2015,November,Tuesday,Weekday,45,Quarter 4,2015-November,2015-Quarter 4,2015-45,2015-Weekday,2015-Tuesday
11042015,11/4/2015,11,4,2015,November,Wednesday,Weekday,45,Quarter 4,2015-November,2015-Quarter 4,2015-45,2015-Weekday,2015-Wednesday
11052015,11/5/2015,11,5,2015,November,Thursday,Weekday,45,Quarter 4,2015-November,2015-Quarter 4,2015-45,2015-Weekday,2015-Thursday
11062015,11/6/2015,11,6,2015,November,Friday,Weekday,45,Quarter 4,2015-November,2015-Quarter 4,2015-45,2015-Weekday,2015-Friday
11072015,11/7/2015,11,7,2015,November,Saturday,Weekend,45,Quarter 4,2015-November,2015-Quarter 4,2015-45,2015-Weekend,2015-Saturday
11082015,11/8/2015,11,8,2015,November,Sunday,Weekend,46,Quarter 4,2015-November,2015-Quarter 4,2015-46,2015-Weekend,2015-Sunday
11092015,11/9/2015,11,9,2015,November,Monday,Weekday,46,Quarter 4,2015-November,2015-Quarter 4,2015-46,2015-Weekday,2015-Monday
11102015,11/10/2015,11,10,2015,November,Tuesday,Weekday,46,Quarter 4,2015-November,2015-Quarter 4,2015-46,2015-Weekday,2015-Tuesday
11112015,11/11/2015,11,11,2015,November,Wednesday,Weekday,46,Quarter 4,2015-November,2015-Quarter 4,2015-46,2015-Weekday,2015-Wednesday
11122015,11/12/2015,11,12,2015,November,Thursday,Weekday,46,Quarter 4,2015-November,2015-Quarter 4,2015-46,2015-Weekday,2015-Thursday
11132015,11/13/2015,11,13,2015,November,Friday,Weekday,46,Quarter 4,2015-November,2015-Quarter 4,2015-46,2015-Weekday,2015-Friday
11142015,11/14/2015,11,14,2015,November,Saturday,Weekend,46,Quarter 4,2015-November,2015-Quarter 4,2015-46,2015-Weekend,2015-Saturday
11152015,11/15/2015,11,15,2015,November,Sunday,Weekend,47,Quarter 4,2015-November,2015-Quarter 4,2015-47,2015-Weekend,2015-Sunday
11162015,11/16/2015,11,16,2015,November,Monday,Weekday,47,Quarter 4,2015-November,2015-Quarter 4,2015-47,2015-Weekday,2015-Monday
11172015,11/17/2015,11,17,2015,November,Tuesday,Weekday,47,Quarter 4,2015-November,2015-Quarter 4,2015-47,2015-Weekday,2015-Tuesday
11182015,11/18/2015,11,18,2015,November,Wednesday,Weekday,47,Quarter 4,2015-November,2015-Quarter 4,2015-47,2015-Weekday,2015-Wednesday
11192015,11/19/2015,11,19,2015,November,Thursday,Weekday,47,Quarter 4,2015-November,2015-Quarter 4,2015-47,2015-Weekday,2015-Thursday
11202015,11/20/2015,11,20,2015,November,Friday,Weekday,47,Quarter 4,2015-November,2015-Quarter 4,2015-47,2015-Weekday,2015-Friday
11212015,11/21/2015,11,21,2015,November,Saturday,Weekend,47,Quarter 4,2015-November,2015-Quarter 4,2015-47,2015-Weekend,2015-Saturday
11222015,11/22/2015,11,22,2015,November,Sunday,Weekend,48,Quarter 4,2015-November,2015-Quarter 4,2015-48,2015-Weekend,2015-Sunday
11232015,11/23/2015,11,23,2015,November,Monday,Weekday,48,Quarter 4,2015-November,2015-Quarter 4,2015-48,2015-Weekday,2015-Monday
11242015,11/24/2015,11,24,2015,November,Tuesday,Weekday,48,Quarter 4,2015-November,2015-Quarter 4,2015-48,2015-Weekday,2015-Tuesday
11252015,11/25/2015,11,25,2015,November,Wednesday,Weekday,48,Quarter 4,2015-November,2015-Quarter 4,2015-48,2015-Weekday,2015-Wednesday
11262015,11/26/2015,11,26,2015,November,Thursday,Weekday,48,Quarter 4,2015-November,2015-Quarter 4,2015-48,2015-Weekday,2015-Thursday
11272015,11/27/2015,11,27,2015,November,Friday,Weekday,48,Quarter 4,2015-November,2015-Quarter 4,2015-48,2015-Weekday,2015-Friday
11282015,11/28/2015,11,28,2015,November,Saturday,Weekend,48,Quarter 4,2015-November,2015-Quarter 4,2015-48,2015-Weekend,2015-Saturday
11292015,11/29/2015,11,29,2015,November,Sunday,Weekend,49,Quarter 4,2015-November,2015-Quarter 4,2015-49,2015-Weekend,2015-Sunday
11302015,11/30/2015,11,30,2015,November,Monday,Weekday,49,Quarter 4,2015-November,2015-Quarter 4,2015-49,2015-Weekday,2015-Monday
12012015,12/1/2015,12,1,2015,December,Tuesday,Weekday,49,Quarter 4,2015-December,2015-Quarter 4,2015-49,2015-Weekday,2015-Tuesday
12022015,12/2/2015,12,2,2015,December,Wednesday,Weekday,49,Quarter 4,2015-December,2015-Quarter 4,2015-49,2015-Weekday,2015-Wednesday
12032015,12/3/2015,12,3,2015,December,Thursday,Weekday,49,Quarter 4,2015-December,2015-Quarter 4,2015-49,2015-Weekday,2015-Thursday
12042015,12/4/2015,12,4,2015,December,Friday,Weekday,49,Quarter 4,2015-December,2015-Quarter 4,2015-49,2015-Weekday,2015-Friday
12052015,12/5/2015,12,5,2015,December,Saturday,Weekend,49,Quarter 4,2015-December,2015-Quarter 4,2015-49,2015-Weekend,2015-Saturday
12062015,12/6/2015,12,6,2015,December,Sunday,Weekend,50,Quarter 4,2015-December,2015-Quarter 4,2015-50,2015-Weekend,2015-Sunday
12072015,12/7/2015,12,7,2015,December,Monday,Weekday,50,Quarter 4,2015-December,2015-Quarter 4,2015-50,2015-Weekday,2015-Monday
12082015,12/8/2015,12,8,2015,December,Tuesday,Weekday,50,Quarter 4,2015-December,2015-Quarter 4,2015-50,2015-Weekday,2015-Tuesday
12092015,12/9/2015,12,9,2015,December,Wednesday,Weekday,50,Quarter 4,2015-December,2015-Quarter 4,2015-50,2015-Weekday,2015-Wednesday
12102015,12/10/2015,12,10,2015,December,Thursday,Weekday,50,Quarter 4,2015-December,2015-Quarter 4,2015-50,2015-Weekday,2015-Thursday
12112015,12/11/2015,12,11,2015,December,Friday,Weekday,50,Quarter 4,2015-December,2015-Quarter 4,2015-50,2015-Weekday,2015-Friday
12122015,12/12/2015,12,12,2015,December,Saturday,Weekend,50,Quarter 4,2015-December,2015-Quarter 4,2015-50,2015-Weekend,2015-Saturday
12132015,12/13/2015,12,13,2015,December,Sunday,Weekend,51,Quarter 4,2015-December,2015-Quarter 4,2015-51,2015-Weekend,2015-Sunday
12142015,12/14/2015,12,14,2015,December,Monday,Weekday,51,Quarter 4,2015-December,2015-Quarter 4,2015-51,2015-Weekday,2015-Monday
12152015,12/15/2015,12,15,2015,December,Tuesday,Weekday,51,Quarter 4,2015-December,2015-Quarter 4,2015-51,2015-Weekday,2015-Tuesday
12162015,12/16/2015,12,16,2015,December,Wednesday,Weekday,51,Quarter 4,2015-December,2015-Quarter 4,2015-51,2015-Weekday,2015-Wednesday
12172015,12/17/2015,12,17,2015,December,Thursday,Weekday,51,Quarter 4,2015-December,2015-Quarter 4,2015-51,2015-Weekday,2015-Thursday
12182015,12/18/2015,12,18,2015,December,Friday,Weekday,51,Quarter 4,2015-December,2015-Quarter 4,2015-51,2015-Weekday,2015-Friday
12192015,12/19/2015,12,19,2015,December,Saturday,Weekend,51,Quarter 4,2015-December,2015-Quarter 4,2015-51,2015-Weekend,2015-Saturday
12202015,12/20/2015,12,20,2015,December,Sunday,Weekend,52,Quarter 4,2015-December,2015-Quarter 4,2015-52,2015-Weekend,2015-Sunday
